1834;Jaramillo de la Fuente
1849;Jaramillo Quemado
1890;Junta de Traslaloma
1904;Junta de Villalba de Losa
1911;Jurisdicción de Lara
1926;Jurisdicción de San Zadornil
1947;Lerma
1950;Llano de Bureba
1963;Madrigal del Monte
1979;Madrigalejo del Monte
1985;Mahamud
1998;Mambrilla de Castrejón
2002;Mambrillas de Lara
2019;Mamolar
2024;Manciles
2061;Mazuela
2083;Mecerreyes
2096;Medina de Pomar
2117;Melgar de Fernamental
2138;Merindad de Cuesta-Urria
2143;Merindad de Montija
9064;Merindad de Río Ubierna
2156;Merindad de Sotoscueva
2169;Merindad de Valdeporres
2175;Merindad de Valdivielso
2181;Milagros
2194;Miranda de Ebro
2208;Miraveche
2215;Modúbar de la Emparedada
2236;Monasterio de la Sierra
2241;Monasterio de Rodilla
2254;Moncalvillo
2267;Monterrubio de la Demanda
2273;Montorio
2289;Moradillo de Roa
2292;Nava de Roa
2306;Navas de Bureba
2313;Nebreda
2328;Neila
2352;Olmedillo de Roa
2365;Olmillos de Muñó
2387;Oña
2390;Oquillas
2411;Orbaneja Riopico
2426;Padilla de Abajo
2432;Padilla de Arriba
2447;Padrones de Bureba
2463;Palacios de la Sierra
2479;Palacios de Riopisuerga
2485;Palazuelos de la Sierra
2498;Palazuelos de Muñó
2501;Pampliega
2518;Pancorbo
2539;Pardilla
2557;Partido de la Sierra en Tobalina
2560;Pedrosa de Duero
2595;Pedrosa de Río Úrbel
2576;Pedrosa del Páramo
2582;Pedrosa del Príncipe
2616;Peñaranda de Duero
2621;Peral de Arlanza
2655;Piérnigas
2668;Pineda de la Sierra
2674;Pineda Trasmonte
2680;Pinilla de los Barruecos
2693;Pinilla de los Moros
2707;Pinilla Trasmonte
2729;Poza de la Sal
2735;Prádanos de Bureba
2740;Pradoluengo
2753;Presencio
2766;Puebla de Arganzón, La
2772;Puentedura
2791;Quemada
2812;Quintana del Pidio
2805;Quintanabureba
2833;Quintanaélez
2870;Quintanaortuño
2886;Quintanapalla
2899;Quintanar de la Sierra
2925;Quintanavides
2946;Quintanilla de la Mata
9012;Quintanilla del Agua y Tordueles
2959;Quintanilla del Coco
2984;Quintanilla San García
3018;Quintanilla Vivar
2978;Quintanillas, Las
3023;Rabanera del Pinar
3039;Rábanos
3044;Rabé de las Calzadas
3060;Rebolledo de la Torre
3076;Redecilla del Camino
3082;Redecilla del Campo
3095;Regumiel de la Sierra
3109;Reinoso
3116;Retuerta
3142;Revilla del Campo
3168;Revilla Vallejera
3121;Revilla y Ahedo, La
3155;Revillarruz
3174;Rezmondo
3180;Riocavado de la Sierra
3214;Roa
3235;Rojas
3253;Royuela de Río Franco
3266;Rubena
3272;Rublacedo de Abajo
3288;Rucandio
3291;Salas de Bureba
3305;Salas de los Infantes
3327;Saldaña de Burgos
3348;Salinillas de Bureba
3351;San Adrián de Juarros
3370;San Juan del Monte
3386;San Mamés de Burgos
3399;San Martín de Rubiales
3403;San Millán de Lara
3608;San Vicente del Valle
3431;Santa Cecilia
3459;Santa Cruz de la Salceda
3462;Santa Cruz del Valle Urbión
3478;Santa Gadea del Cid
3484;Santa Inés
3500;Santa María del Campo
3517;Santa María del Invierno
3522;Santa María del Mercadillo
3538;Santa María Rivarredonda
3543;Santa Olalla de Bureba
3556;Santibáñez de Esgueva
3569;Santibáñez del Val
3581;Santo Domingo de Silos
3615;Sargentes de la Lora
3620;Sarracín
3636;Sasamón
3654;Sequera de Haza, La
3667;Solarana
3689;Sordillos
3692;Sotillo de la Ribera
3728;Sotragero
3734;Sotresgudo
3749;Susinos del Páramo
3752;Tamarón
3771;Tardajos
3787;Tejada
3804;Terradillos de Esgueva
3811;Tinieblas de la Sierra
3826;Tobar
3847;Tordómar
3863;Torrecilla del Monte
3879;Torregalindo
3885;Torrelara
3898;Torrepadre
3902;Torresandino
3919;Tórtoles de Esgueva
3924;Tosantos
3945;Trespaderne
3958;Tubilla del Agua
3961;Tubilla del Lago
3983;Úrbel del Castillo
4000;Vadocondes
4038;Valdeande
4056;Valdezate
4069;Valdorros
4081;Vallarta de Bureba
9048;Valle de las Navas
9086;Valle de Losa
4094;Valle de Manzanedo
4108;Valle de Mena
4115;Valle de Oca
9027;Valle de Santibáñez
9051;Valle de Sedano
4120;Valle de Tobalina
4136;Valle de Valdebezana
4141;Valle de Valdelaguna
4154;Valle de Valdelucio
4167;Valle de Zamanzas
4173;Vallejera
4189;Valles de Palenzuela
4192;Valluércanes
4075;Valmala
4228;Vid de Bureba, La
4213;Vid y Barrios, La
4234;Vileña
4271;Villadiego
4287;Villaescusa de Roa
4290;Villaescusa la Sombría
4304;Villaespasa
4311;Villafranca Montes de Oca
4326;Villafruela
4332;Villagalijo
4347;Villagonzalo Pedernales
4379;Villahoz
4385;Villalba de Duero
4398;Villalbilla de Burgos
4402;Villalbilla de Gumiel
4419;Villaldemiro
4424;Villalmanzo
4430;Villamayor de los Montes
4445;Villamayor de Treviño
4458;Villambistia
4461;Villamedianilla
4477;Villamiel de la Sierra
4483;Villangómez
4496;Villanueva de Argaño
4509;Villanueva de Carazo
4516;Villanueva de Gumiel
4542;Villanueva de Teba
4555;Villaquirán de la Puebla
4568;Villaquirán de los Infantes
9033;Villarcayo de Merindad de Castilla la Vieja
4580;Villariezo
4607;Villasandino
4635;Villasur de Herreros
4640;Villatuelda
4666;Villaverde del Monte
4672;Villaverde-Mogina
4712;Villayerno Morquillas
4727;Villazopeque
4733;Villegas
4764;Villoruebo
4249;Viloria de Rioja
4252;Vilviestre del Pinar
4786;Vizcaínos
4803;Zael
4825;Zarzosa de Río Pisuerga
4831;Zazuar
4859;Zuñeda
15;Abadía
20;Abertura
36;Acebo
41;Acehúche
54;Aceituna
67;Ahigal
9037;Alagón del Río
73;Albalá
89;Alcántara
92;Alcollarín
106;Alcuéscar
128;Aldea del Cano
134;Aldea del Obispo, La
113;Aldeacentenera
149;Aldeanueva de la Vera
152;Aldeanueva del Camino
165;Aldehuela de Jerte
171;Alía
187;Aliseda
190;Almaraz
204;Almoharín
211;Arroyo de la Luz
232;Arroyomolinos
226;Arroyomolinos de la Vera
247;Baños de Montemayor
250;Barrado
263;Belvís de Monroy
279;Benquerencia
285;Berrocalejo
298;Berzocana
302;Bohonal de Ibor
319;Botija
324;Brozas
330;Cabañas del Castillo
345;Cabezabellosa
358;Cabezuela del Valle
361;Cabrero
377;Cáceres
383;Cachorrilla
396;Cadalso
400;Calzadilla
417;Caminomorisco
422;Campillo de Deleitosa
438;Campo Lugar
443;Cañamero
456;Cañaveral
469;Carbajo
475;Carcaboso
481;Carrascalejo
494;Casar de Cáceres
507;Casar de Palomero
514;Casares de las Hurdes
529;Casas de Don Antonio
535;Casas de Don Gómez
566;Casas de Millán
572;Casas de Miravete
540;Casas del Castañar
553;Casas del Monte
588;Casatejada
591;Casillas de Coria
605;Castañar de Ibor
612;Ceclavín
627;Cedillo
633;Cerezo
648;Cilleros
651;Collado de la Vera
664;Conquista de la Sierra
670;Coria
686;Cuacos de Yuste
699;Cumbre, La
703;Deleitosa
710;Descargamaría
725;Eljas
731;Escurial
759;Fresnedoso de Ibor
762;Galisteo
778;Garciaz
797;Garganta la Olla
784;Garganta, La
801;Gargantilla
818;Gargüera
823;Garrovillas de Alconétar
839;Garvín
844;Gata
857;Gordo, El
860;Granja, La
876;Guadalupe
882;Guijo de Coria
895;Guijo de Galisteo
909;Guijo de Granadilla
916;Guijo de Santa Bárbara
921;Herguijuela
937;Hernán-Pérez
942;Herrera de Alcántara
955;Herreruela
968;Hervás
974;Higuera
980;Hinojal
993;Holguera
1007;Hoyos
1014;Huélaga
1029;Ibahernando
1035;Jaraicejo
1040;Jaraíz de la Vera
1053;Jarandilla de la Vera
1066;Jarilla
1072;Jerte
1088;Ladrillar
1091;Logrosán
1105;Losar de la Vera
1112;Madrigal de la Vera
1127;Madrigalejo
1133;Madroñera
1148;Majadas
1151;Malpartida de Cáceres
1164;Malpartida de Plasencia
1170;Marchagaz
1186;Mata de Alcántara
1199;Membrío
1203;Mesas de Ibor
1210;Miajadas
1225;Millanes
1231;Mirabel
1246;Mohedas de Granadilla
1259;Monroy
1262;Montánchez
1278;Montehermoso
1284;Moraleja
1297;Morcillo
1301;Navaconcejo
1318;Navalmoral de la Mata
1323;Navalvillar de Ibor
1339;Navas del Madroño
1344;Navezuelas
1357;Nuñomoral
1360;Oliva de Plasencia
1376;Palomero
1382;Pasarón de la Vera
1395;Pedroso de Acim
1409;Peraleda de la Mata
1416;Peraleda de San Román
1421;Perales del Puerto
1437;Pescueza
1442;Pesga, La
1455;Piedras Albas
1468;Pinofranqueado
1474;Piornal
1480;Plasencia
1493;Plasenzuela
1506;Portaje
1513;Portezuelo
1528;Pozuelo de Zarzón
9055;Pueblonuevo de Miramontes
1534;Puerto de Santa Cruz
1549;Rebollar
1552;Riolobos
1565;Robledillo de Gata
1571;Robledillo de la Vera
1587;Robledillo de Trujillo
1590;Robledollano
1604;Romangordo
9016;Rosalejo
1611;Ruanes
1626;Salorino
1632;Salvatierra de Santiago
1647;San Martín de Trevejo
1650;Santa Ana
1663;Santa Cruz de la Sierra
1679;Santa Cruz de Paniagua
1685;Santa Marta de Magasca
1698;Santiago de Alcántara
1702;Santiago del Campo
1719;Santibáñez el Alto
1724;Santibáñez el Bajo
1730;Saucedilla
1745;Segura de Toro
1758;Serradilla
1761;Serrejón
1777;Sierra de Fuentes
1783;Talaván
1796;Talaveruela de la Vera
1800;Talayuela
1817;Tejeda de Tiétar
9042;Tiétar
1822;Toril
1838;Tornavacas
1843;Torno, El
1875;Torre de Don Miguel
1881;Torre de Santa María
1856;Torrecilla de los Ángeles
1869;Torrecillas de la Tiesa
1908;Torrejón el Rubio
1894;Torrejoncillo
1915;Torremenga
1920;Torremocha
1936;Torreorgaz
1941;Torrequemada
1954;Trujillo
1967;Valdastillas
1973;Valdecañas de Tajo
1989;Valdefuentes
1992;Valdehúncar
2006;Valdelacasa de Tajo
2013;Valdemorales
2028;Valdeobispo
2034;Valencia de Alcántara
2049;Valverde de la Vera
2052;Valverde del Fresno
9021;Vegaviana
2065;Viandar de la Vera
2071;Villa del Campo
2087;Villa del Rey
2090;Villamesías
2104;Villamiel
2111;Villanueva de la Sierra
2126;Villanueva de la Vera
2147;Villar de Plasencia
2132;Villar del Pedroso
2150;Villasbuenas de Gata
2163;Zarza de Granadilla
2179;Zarza de Montánchez
2185;Zarza la Mayor
2198;Zorita
12;Alcalá de los Gazules
27;Alcalá del Valle
33;Algar
48;Algeciras
51;Algodonales
64;Arcos de la Frontera
70;Barbate
86;Barrios, Los
9013;Benalup-Casas Viejas
99;Benaocaz
103;Bornos
110;Bosque, El
125;Cádiz
131;Castellar de la Frontera
159;Chiclana de la Frontera
162;Chipiona
146;Conil de la Frontera
178;Espera
184;Gastor, El
197;Grazalema
201;Jerez de la Frontera
218;Jimena de la Frontera
223;Línea de la Concepción, La
239;Medina Sidonia
244;Olvera
257;Paterna de Rivera
260;Prado del Rey
276;Puerto de Santa María, El
282;Puerto Real
295;Puerto Serrano
309;Rota
316;San Fernando
9028;San José del Valle
9034;San Martín del Tesorillo
337;San Roque
321;Sanlúcar de Barrameda
342;Setenil de las Bodegas
355;Tarifa
368;Torre Alháquime
374;Trebujena
380;Ubrique
393;Vejer de la Frontera
407;Villaluenga del Rosario
414;Villamartín
429;Zahara
22;Aín
38;Albocàsser
43;Alcalà de Xivert
56;Alcora, l'
69;Alcudia de Veo
75;Alfondeguilla
81;Algimia de Almonacid
94;Almassora
108;Almedíjar
115;Almenara
9018;Alqueries, les/Alquerías del Niño Perdido
120;Altura
136;Arañuel
141;Ares del Maestrat
154;Argelita
167;Artana
17;Atzeneta del Maestrat
173;Ayódar
189;Azuébar
206;Barracas
228;Bejís
249;Benafer
252;Benafigos
265;Benassal
271;Benicarló
287;Benicasim/Benicàssim
290;Benlloc
213;Betxí
326;Borriana/Burriana
311;Borriol
332;Cabanes
347;Càlig
363;Canet lo Roig
379;Castell de Cabres
385;Castellfort
398;Castellnovo
402;Castelló de la Plana
419;Castillo de Villamalefa
424;Catí
430;Caudiel
445;Cervera del Maestre
537;Chilches/Xilxes
555;Chodos/Xodos
568;Chóvar
458;Cinctorres
461;Cirat
483;Cortes de Arenoso
496;Costur
509;Coves de Vinromà, les
516;Culla
574;Eslida
580;Espadilla
593;Fanzara
607;Figueroles
614;Forcall
635;Fuente la Reina
640;Fuentes de Ayódar
653;Gaibiel
672;Geldo
688;Herbers
691;Higueras
705;Jana, la
712;Jérica
748;Llosa, la
727;Llucena/Lucena del Cid
733;Ludiente
751;Mata de Morella, la
764;Matet
770;Moncofa
786;Montán
799;Montanejos
803;Morella
810;Navajas
825;Nules
831;Olocau del Rey
846;Onda
859;Oropesa del Mar/Orpesa
878;Palanques
884;Pavías
897;Peníscola/Peñíscola
901;Pina de Montalgrao
939;Pobla de Benifassà, la
944;Pobla Tornesa, la
918;Portell de Morella
923;Puebla de Arenoso
957;Ribesalbes
960;Rossell
976;Sacañet
982;Salzadella, la
1016;San Rafael del Río
9023;Sant Joan de Moró
995;Sant Jordi/San Jorge
1009;Sant Mateu
1021;Santa Magdalena de Pulpis
1042;Segorbe
1037;Serratella, la
1055;Sierra Engarcerán
1068;Soneja
1074;Sot de Ferrer
1080;Sueras/Suera
1093;Tales
1107;Teresa
1114;Tírig
1129;Todolella
1135;Toga
1140;Torás
1153;Toro, El
1166;Torralba del Pinar
1191;Torre d'En Besora, la
1205;Torre d'en Doménec, la
1172;Torreblanca
1188;Torrechiva
1212;Traiguera
1227;Useras/Useres, les
1248;Vall d'Alba
1251;Vall de Almonacid
1264;Vall d'Uixó, la
1233;Vallat
1270;Vallibona
1286;Vilafamés
1299;Vilafranca/Villafranca del Cid
1325;Vilanova d'Alcolea
1346;Vilar de Canes
1359;Vila-real
1362;Vilavella, la
1303;Villahermosa del Río
1310;Villamalur
1331;Villanueva de Viver
1378;Villores
1384;Vinaròs
1397;Vistabella del Maestrat
1401;Viver
521;Xert
1418;Zorita del Maestrazgo
1423;Zucaina
13;Abenójar
28;Agudo
34;Alamillo
49;Albaladejo
52;Alcázar de San Juan
65;Alcoba
71;Alcolea de Calatrava
87;Alcubillas
90;Aldea del Rey
104;Alhambra
111;Almadén
126;Almadenejos
132;Almagro
147;Almedina
150;Almodóvar del Campo
163;Almuradiel
179;Anchuras
9035;Arenales de San Gregorio
185;Arenas de San Juan
198;Argamasilla de Alba
202;Argamasilla de Calatrava
219;Arroba de los Montes
224;Ballesteros de Calatrava
230;Bolaños de Calatrava
245;Brazatortas
258;Cabezarados
261;Cabezarrubias del Puerto
277;Calzada de Calatrava
283;Campo de Criptana
296;Cañada de Calatrava
300;Caracuel de Calatrava
317;Carrión de Calatrava
322;Carrizosa
338;Castellar de Santiago
381;Chillón
343;Ciudad Real
356;Corral de Calatrava
369;Cortijos, Los
375;Cózar
394;Daimiel
408;Fernán Caballero
415;Fontanarejo
420;Fuencaliente
436;Fuenllana
441;Fuente el Fresno
454;Granátula de Calatrava
467;Guadalmez
473;Herencia
489;Hinojosas de Calatrava
492;Horcajo de los Montes
505;Labores, Las
9040;Llanos del Caudillo
512;Luciana
527;Malagón
533;Manzanares
548;Membrilla
551;Mestanza
564;Miguelturra
570;Montiel
586;Moral de Calatrava
599;Navalpino
603;Navas de Estena
610;Pedro Muñoz
625;Picón
631;Piedrabuena
646;Poblete
659;Porzuna
662;Pozuelo de Calatrava
678;Pozuelos de Calatrava, Los
684;Puebla de Don Rodrigo
697;Puebla del Príncipe
701;Puerto Lápice
718;Puertollano
723;Retuerta del Bullaque
9014;Robledo, El
9029;Ruidera
739;Saceruela
744;San Carlos del Valle
757;San Lorenzo de Calatrava
760;Santa Cruz de los Cáñamos
776;Santa Cruz de Mudela
782;Socuéllamos
809;Solana del Pino
795;Solana, La
816;Terrinches
821;Tomelloso
837;Torralba de Calatrava
842;Torre de Juan Abad
855;Torrenueva
868;Valdemanco del Esteras
874;Valdepeñas
880;Valenzuela de Calatrava
893;Villahermosa
907;Villamanrique
914;Villamayor de Calatrava
929;Villanueva de la Fuente
935;Villanueva de los Infantes
940;Villanueva de San Carlos
953;Villar del Pozo
966;Villarrubia de los Ojos
972;Villarta de San Juan
988;Viso del Marqués
18;Adamuz
23;Aguilar de la Frontera
39;Alcaracejos
44;Almedinilla
57;Almodóvar del Río
60;Añora
76;Baena
82;Belalcázar
95;Belmez
109;Benamejí
116;Blázquez, Los
121;Bujalance
137;Cabra
142;Cañete de las Torres
155;Carcabuey
168;Cardeña
174;Carlota, La
180;Carpio, El
193;Castro del Río
207;Conquista
214;Córdoba
229;Doña Mencía
235;Dos Torres
240;Encinas Reales
253;Espejo
266;Espiel
272;Fernán-Núñez
9019;Fuente Carreteros
288;Fuente la Lancha
291;Fuente Obejuna
305;Fuente Palmera
312;Fuente-Tójar
327;Granjuela, La
333;Guadalcázar
9024;Guijarrosa, La
348;Guijo, El
351;Hinojosa del Duque
364;Hornachuelos
370;Iznájar
386;Lucena
399;Luque
403;Montalbán de Córdoba
410;Montemayor
425;Montilla
431;Montoro
446;Monturque
459;Moriles
462;Nueva Carteya
478;Obejo
484;Palenciana
497;Palma del Río
500;Pedro Abad
517;Pedroche
522;Peñarroya-Pueblonuevo
538;Posadas
543;Pozoblanco
556;Priego de Córdoba
569;Puente Genil
575;Rambla, La
581;Rute
594;San Sebastián de los Ballesteros
615;Santa Eufemia
608;Santaella
620;Torrecampo
636;Valenzuela
641;Valsequillo
654;Victoria, La
667;Villa del Río
673;Villafranca de Córdoba
689;Villaharta
692;Villanueva de Córdoba
706;Villanueva del Duque
713;Villanueva del Rey
728;Villaralto
734;Villaviciosa de Córdoba
749;Viso, El
752;Zuheros
11;Abegondo
26;Ames
32;Aranga
47;Ares
50;Arteixo
63;Arzúa
79;Baña, A
85;Bergondo
98;Betanzos
102;Boimorto
119;Boiro
124;Boqueixón
130;Brión
145;Cabana de Bergantiños
158;Cabanas
161;Camariñas
177;Cambre
183;Capela, A
196;Carballo
9012;Cariño
200;Carnota
217;Carral
222;Cedeira
238;Cee
243;Cerceda
256;Cerdido
275;Coirós
281;Corcubión
294;Coristanco
308;Coruña, A
315;Culleredo
320;Curtis
336;Dodro
341;Dumbría
354;Fene
367;Ferrol
373;Fisterra
389;Frades
392;Irixoa
413;Laracha, A
406;Laxe
428;Lousame
434;Malpica de Bergantiños
449;Mañón
452;Mazaricos
465;Melide
471;Mesía
487;Miño
490;Moeche
503;Monfero
510;Mugardos
531;Muros
525;Muxía
546;Narón
559;Neda
562;Negreira
578;Noia
584;Oleiros
597;Ordes
601;Oroso
618;Ortigueira
623;Outes
9027;Oza-Cesuras
644;Paderne
657;Padrón
660;Pino, O
676;Pobra do Caramiñal, A
682;Ponteceso
695;Pontedeume
709;Pontes de García Rodríguez, As
716;Porto do Son
721;Rianxo
737;Ribeira
742;Rois
755;Sada
768;San Sadurniño
774;Santa Comba
780;Santiago de Compostela
793;Santiso
807;Sobrado
814;Somozas, As
829;Teo
835;Toques
840;Tordoia
853;Touro
866;Trazo
888;Val do Dubra
872;Valdoviño
891;Vedra
912;Vilarmaior
905;Vilasantar
927;Vimianzo
933;Zas
14;Abia de la Obispalía
29;Acebrón, El
35;Alarcón
40;Albaladejo del Cuende
53;Albalate de las Nogueras
66;Albendea
72;Alberca de Záncara, La
88;Alcalá de la Vega
91;Alcantud
105;Alcázar del Rey
112;Alcohujate
127;Alconchel de la Estrella
133;Algarra
148;Aliaguilla
151;Almarcha, La
164;Almendros
170;Almodóvar del Pinar
186;Almonacid del Marquesado
199;Altarejos
203;Arandilla del Arroyo
9054;Arcas
225;Arcos de la Sierra
246;Arguisuelas
259;Arrancacepas
262;Atalaya del Cañavate
278;Barajas de Melo
297;Barchín del Hoyo
301;Bascuñana de San Pedro
318;Beamud
323;Belinchón
339;Belmonte
344;Belmontejo
357;Beteta
360;Boniches
382;Buciegas
395;Buenache de Alarcón
409;Buenache de la Sierra
416;Buendía
421;Campillo de Altobuey
437;Campillos-Paravientos
442;Campillos-Sierra
9015;Campos del Paraíso
455;Canalejas del Arroyo
468;Cañada del Hoyo
474;Cañada Juncosa
480;Cañamares
493;Cañavate, El
506;Cañaveras
513;Cañaveruelas
528;Cañete
534;Cañizares
552;Carboneras de Guadazaón
565;Cardenete
571;Carrascosa
587;Carrascosa de Haro
604;Casas de Benítez
611;Casas de Fernando Alonso
626;Casas de Garcimolina
632;Casas de Guijarro
647;Casas de Haro
650;Casas de los Pinos
663;Casasimarro
679;Castejón
685;Castillejo de Iniesta
702;Castillejo-Sierra
724;Castillo de Garcimuñoz
719;Castillo-Albaráñez
730;Cervera del Llano
231;Chillarón de Cuenca
817;Chumillas
745;Cierva, La
783;Cuenca
796;Cueva del Hierro
822;Enguídanos
838;Fresneda de Altarejos
843;Fresneda de la Sierra
856;Frontera, La
869;Fuente de Pedro Naharro
875;Fuentelespino de Haro
881;Fuentelespino de Moya
9041;Fuentenava de Jábaga
894;Fuentes
915;Fuertescusa
920;Gabaldón
936;Garaballa
941;Gascueña
954;Graja de Campalbo
967;Graja de Iniesta
973;Henarejos
989;Herrumblar, El
992;Hinojosa, La
1006;Hinojosos, Los
1013;Hito, El
1028;Honrubia
1034;Hontanaya
1049;Hontecillas
1065;Horcajo de Santiago
1071;Huélamo
1087;Huelves
1090;Huérguina
1104;Huerta de la Obispalía
1111;Huerta del Marquesado
1126;Huete
1132;Iniesta
1150;Laguna del Marquesado
1163;Lagunaseca
1179;Landete
1185;Ledaña
1198;Leganiel
1219;Majadas, Las
1224;Mariana
1230;Masegosa
1245;Mesas, Las
1258;Minglanilla
1261;Mira
1283;Monreal del Llano
1296;Montalbanejo
1300;Montalbo
1317;Monteagudo de las Salinas
1322;Mota de Altarejos
1338;Mota del Cuervo
1343;Motilla del Palancar
1356;Moya
1375;Narboneta
1394;Olivares de Júcar
1408;Olmeda de la Cuesta
1415;Olmeda del Rey
1420;Olmedilla de Alarcón
1436;Olmedilla de Eliz
1454;Osa de la Vega
1467;Pajarón
1473;Pajaroncillo
1489;Palomares del Campo
1492;Palomera
1505;Paracuellos
1512;Paredes
1527;Parra de las Vegas, La
1533;Pedernoso, El
1548;Pedroñeras, Las
1551;Peral, El
1564;Peraleja, La
1570;Pesquera, La
1586;Picazo, El
1599;Pinarejo
1603;Pineda de Gigüela
1610;Piqueras del Castillo
1625;Portalrubio de Guadamejud
1631;Portilla
1659;Poyatos
1662;Pozoamargo
9089;Pozorrubielos de la Mancha
1678;Pozorrubio de Santiago
1697;Pozuelo, El
1701;Priego
1718;Provencio, El
1723;Puebla de Almenara
1744;Puebla del Salvador
1757;Quintanar del Rey
1760;Rada de Haro
1776;Reíllo
1816;Rozalén del Monte
1855;Saceda-Trasierra
1868;Saelices
1874;Salinas del Manzano
1880;Salmeroncillos
1893;Salvacañete
1907;San Clemente
1914;San Lorenzo de la Parrilla
1929;San Martín de Boniches
1935;San Pedro Palmiches
1940;Santa Cruz de Moya
1966;Santa María de los Llanos
1953;Santa María del Campo Rus
1972;Santa María del Val
1988;Sisante
1991;Solera de Gabaldón
9092;Sotorribas
2027;Talayuelas
2033;Tarancón
2048;Tébar
2051;Tejadillos
2064;Tinajas
2099;Torralba
2110;Torrejoncillo del Rey
2125;Torrubia del Campo
2131;Torrubia del Castillo
2159;Tragacete
2162;Tresjuncos
2178;Tribaldos
2184;Uclés
2197;Uña
9067;Valdecolmenas, Los
2244;Valdemeca
2257;Valdemorillo de la Sierra
2276;Valdemoro-Sierra
2282;Valdeolivas
9020;Valdetórtola
9036;Valeras, Las
2316;Valhermoso de la Fuente
1739;Valle de Altomira, El
2342;Valsalobre
2368;Valverde de Júcar
2374;Valverdejo
2380;Vara de Rey
2393;Vega del Codorno
2407;Vellisca
2429;Villaconejos de Trabaque
2435;Villaescusa de Haro
2440;Villagarcía del Llano
2453;Villalba de la Sierra
2466;Villalba del Rey
2472;Villalgordo del Marquesado
2488;Villalpardo
2491;Villamayor de Santiago
2504;Villanueva de Guadamejud
2511;Villanueva de la Jara
2532;Villar de Cañas
2547;Villar de Domingo García
2550;Villar de la Encina
2630;Villar de Olalla
2585;Villar del Humo
2598;Villar del Infantado
9106;Villar y Velasco
2645;Villarejo de Fuentes
2658;Villarejo de la Peñuela
2661;Villarejo-Periesteban
2696;Villares del Saz
2700;Villarrubio
2717;Villarta
2722;Villas de la Ventosa
2738;Villaverde y Pasaconsol
2743;Víllora
2756;Vindel
2769;Yémeda
2775;Zafra de Záncara
2781;Zafrilla
2794;Zarza de Tajo
2808;Zarzuela
10;Agullana
25;Aiguaviva
31;Albanyà
46;Albons
62;Alp
78;Amer
84;Anglès
97;Arbúcies
101;Argelaguer
118;Armentera, L'
123;Avinyonet de Puigventós
157;Banyoles
160;Bàscara
139;Begur
182;Bellcaire d'Empordà
195;Besalú
209;Bescanó
216;Beuda
221;Bisbal d'Empordà, La
2348;Biure
237;Blanes
293;Boadella i les Escaules
242;Bolvir
255;Bordils
268;Borrassà
274;Breda
280;Brunyola i Sant Martí Sapresa
314;Cabanelles
307;Cabanes
329;Cadaqués
335;Caldes de Malavella
340;Calonge i Sant Antoni
353;Camós
366;Campdevànol
372;Campelles
388;Campllong
391;Camprodon
405;Canet d'Adri
412;Cantallops
427;Capmany
448;Cassà de la Selva
464;Castellfollit de la Roca
470;Castelló d'Empúries
486;Castell-Platja d'Aro
1899;Cellera de Ter, La
499;Celrà
502;Cervià de Ter
519;Cistella
545;Colera
558;Colomers
577;Corçà
561;Cornellà del Terri
583;Crespià
9011;Cruïlles, Monells i Sant Sadurní de l'Heura
600;Darnius
617;Das
622;Escala, L'
638;Espinelves
643;Espolla
656;Esponellà
59;Far d'Empordà, El
669;Figueres
675;Flaçà
681;Foixà
694;Fontanals de Cerdanya
708;Fontanilles
715;Fontcoberta
9026;Forallac
736;Fornells de la Selva
741;Fortià
754;Garrigàs
767;Garrigoles
773;Garriguella
789;Ger
792;Girona
806;Gombrèn
813;Gualta
828;Guils de Cerdanya
834;Hostalric
849;Isòvol
852;Jafre
865;Jonquera, La
871;Juià
887;Lladó
890;Llagostera
904;Llambilles
911;Llanars
926;Llançà
932;Llers
947;Llívia
950;Lloret de Mar
963;Llosses, Les
1024;Maçanet de Cabrenys
1030;Maçanet de la Selva
979;Madremanya
985;Maià de Montcal
1002;Masarac
1019;Massanes
998;Meranges
1058;Mieres
1061;Mollet de Peralada
1077;Molló
1096;Montagut i Oix
1100;Mont-ras
1117;Navata
1122;Ogassa
1143;Olot
1156;Ordis
1169;Osor
1175;Palafrugell
1181;Palamós
1194;Palau de Santa Eulàlia
1215;Palau-sator
1208;Palau-saverdera
1236;Palol de Revardit
1241;Pals
1254;Pardines
1267;Parlavà
1289;Pau
1292;Pedret i Marzà
1306;Pera, La
1328;Peralada
1334;Planes d'Hostoles, Les
1349;Planoles
1352;Pont de Molins
1365;Pontós
1371;Porqueres
1404;Port de la Selva, El
1387;Portbou
1390;Preses, Les
1411;Puigcerdà
1426;Quart
433;Queralbs
1432;Rabós
1447;Regencós
1450;Ribes de Freser
1463;Riells i Viabrea
1479;Ripoll
1485;Riudarenes
1498;Riudaura
1501;Riudellots de la Selva
1518;Riumors
1523;Roses
1539;Rupià
1544;Sales de Llierca
1557;Salt
1576;Sant Andreu Salou
1833;Sant Aniol de Finestres
1582;Sant Climent Sescebes
1595;Sant Feliu de Buixalleu
1609;Sant Feliu de Guíxols
1616;Sant Feliu de Pallerols
1621;Sant Ferriol
1637;Sant Gregori
1642;Sant Hilari Sacalm
1655;Sant Jaume de Llierca
1674;Sant Joan de les Abadesses
1680;Sant Joan de Mollet
1851;Sant Joan les Fonts
1668;Sant Jordi Desvalls
1693;Sant Julià de Ramis
